"ID","Player","Team","Position","RkOv","Status","Opponent","Salary","FPts","FP/G","%D","ADP","Ros","GP","Min","G","A2","KP","AT","SOP","TLM","Tu","ErS","ErG","YC","SYC","RC","RCR","HB","Pen","Off","SFTP","AC","Int","CLO","CLR","CoSF","BC","BS","TkW+BS","DW","AER","BCC","BCM","BR","FKG","SBON","PKM","PKD","OG","GAO","CS"
"*02m5b*","Chris Wood","NOT","F","100","FA","BRF Sun 1:00PM","9,000","164.52","5.31","100","67.2","99%","31","1,790","14","0","22","1","2","0","50","0","0","0","0","0","0","0","1","7","84","0","1","0","26","19","0","3","7","98","73","3","12","46","0","11","0","0","0","34","2"
"*04tm0*","Lucas Digne","AVL","D","102","FA","NEW Sat 11:30AM","7,700","162.41","4.92","66","135.4","62%","33","2,395","1","0","38","4","0","0","16","0","0","7","0","0","0","2","0","3","222","36","26","0","61","40","6","2","21","129","42","5","0","101","0","6","0","0","0","41","6"
"*038ze*","Alex Iwobi","FUL","M","104","FA","@BHA Sat 2:00PM","8,900","161.14","5.04","100","33.4","100%","32","2,322","5","0","53","2","1","0","53","0","0","2","0","0","0","1","0","8","350","13","15","0","6","45","3","0","18","82","6","5","2","150","0","5","0","0","0","41","7"
"*05w91*","Hwang Hee-Chan","WOL","F","105","FA","MCI Sat 4:30PM","3,500","160.14","5.52","3","383.3","4%","29","2,112","12","0","17","3","1","0","55","0","0","6","0","0","0","2","1","15","145","2","10","0","8","68","1","1","11","95","7","4","8","75","0","4","0","1","0","37","3"
"*02y6o*","Nathan Ake","MCI","D","107","FA","@WOL Sat 4:30PM","4,900","159.95","5.52","3","394.7","4%","29","2,036","2","0","10","3","0","0","8","0","0","0","0","0","0","1","0","0","316","1","14","0","52","23","2","2","18","95","47","3","2","119","0","5","0","0","0","20","6"
"*0626q*","Simon Adingra","SUN","M","108","FA","WHU Sat 2:00PM","4,000","159.6","5.15","95","93.4","94%","31","2,213","6","0","33","1","1","0","48","0","0","3","0","0","0","1","0","17","238","14","19","0","22","69","0","1","21","122","8","6","4","118","0","6","0","1","0","38","4"
"*04xjr*","Harvey Elliott","LIV","M","109","FA","BOU Fri 7:00PM","3,300","159.28","4.68","29","153.8","38%","34","1,308","3","0","37","9","1","0","15","0","0","2","0","0","0","1","0","1","299","22","6","0","6","22","1","0","17","58","9","5","1","78","0","23","0","1","0","13","4"
"*04tzt*","Jefferson Lerma","CRY","M","110","FA","@CHE Sun 1:00PM","6,200","158.91","5.68","2","462.1","3%","28","2,397","1","0","24","1","2","2","26","0","0","8","0","0","0","1","0","4","254","3","36","0","64","36","8","12","37","147","69","3","2","174","0","1","0","0","0","46","5"
"*0642l*","Casemiro","MUN","M","111","FA","ARS Sun 3:30PM","6,600","158.37","6.33","6","348.3","5%","25","1,980","1","0","16","3","0","2","15","0","1","7","0","0","0","0","1","6","229","3","18","2","66","19","5","33","89","144","42","2","4","133","0","1","0","0","0","34","5"
"*063hu*","Amadou Onana","AVL","M","112","FA","NEW Sat 11:30AM","6,000","156.11","5.2","7","332.3","6%","30","2,079","2","0","18","0","0","0","20","0","0","5","0","0","0","1","1","1","246","1","21","0","30","57","1","6","44","180","53","4","1","160","0","7","0","0","0","38","5"
"*04spq*","Jack Harrison","LEE","M","113","FA","EVE Mon 7:00PM","5,900","156.04","5.38","17","251.2","16%","29","2,210","3","0","28","3","0","1","68","0","0","1","0","0","0","0","0","1","183","14","12","0","21","59","3","5","27","106","12","5","3","129","0","4","0","0","0","26","11"
"*03r93*","Joseph Gomez","LIV","D","114","FA","BOU Fri 7:00PM","4,100","155.93","4.87","0","-","1%","32","1,761","0","0","22","2","0","0","25","2","0","5","0","0","0","0","0","0","222","7","19","0","45","31","5","4","35","109","31","2","0","111","0","15","0","0","0","19","7"
"*03gu5*","Andrew Robertson","LIV","D","115","FA","BOU Fri 7:00PM","6,700","155.89","6.78","21","193.7","19%","23","1,682","3","3","62","2","0","0","18","0","0","2","0","0","0","1","0","3","300","56","13","1","34","10","6","6","30","59","14","10","0","104","0","5","0","0","0","22","3"
"*06ezb*","Micky van de Ven","TOT","D","116","FA","BUR Sat 2:00PM","4,900","155.57","5.76","24","129.6","28%","27","2,339","3","0","1","0","0","4","15","1","0","5","0","0","0","0","1","1","168","0","18","1","71","32","7","15","50","119","38","0","0","144","0","0","0","0","0","38","5"
"*03rxs*","Harry Wilson","FUL","M","117","FA","@BHA Sat 2:00PM","5,700","155.51","4.44","88","105.6","87%","35","1,587","4","1","22","7","2","0","32","0","0","6","0","0","0","0","0","5","179","12","10","0","11","55","1","3","17","81","5","5","2","78","0","19","0","1","0","30","5"
"*06crm*","Pau Torres","AVL","D","119","FA","NEW Sat 11:30AM","5,200","152.48","5.26","6","375.5","6%","29","2,460","2","0","8","0","0","0","9","0","0","1","0","0","0","2","0","2","221","3","14","2","74","27","1","12","30","79","23","1","3","127","0","2","0","0","0","37","6"
"*06f81*","Edson Alvarez","WHU","M","120","FA","@SUN Sat 2:00PM","4,700","151.05","4.87","0","-","2%","31","2,373","1","0","12","1","0","0","38","0","0","11","0","0","0","0","1","1","178","1","42","0","70","42","11","20","59","152","30","0","0","164","0","3","0","0","0","45","5"
"*05w7t*","Pape Sarr","TOT","M","122","FA","BUR Sat 2:00PM","5,700","150.15","4.42","3","479.3","4%","34","2,057","3","0","20","3","0","0","37","1","0","9","0","0","0","1","0","0","362","5","31","0","28","36","0","5","29","94","24","2","3","144","0","7","0","0","0","27","9"
"*068ym*","Enzo Fernandez","CHE","M","123","FA","CRY Sun 1:00PM","9,700","150.09","5.36","100","25.1","100%","28","2,204","3","0","32","3","2","0","29","0","0","7","0","0","0","0","1","4","407","9","17","0","26","54","2","13","35","125","21","5","6","122","0","2","1","1","0","47","5"
"*061y6*","Ryan Yates","NOT","M","124","FA","BRF Sun 1:00PM","6,400","149.5","4.27","0","-","1%","35","1,966","1","0","7","1","1","0","24","1","0","6","0","0","0","0","0","2","151","1","21","0","39","61","5","15","54","168","43","2","2","110","0","14","0","0","0","38","1"
"*03hff*","Josh Cullen","BUR","M","125","FA","@TOT Sat 2:00PM","2,900","149.35","5.97","18","220.7","17%","25","2,052","2","0","26","4","0","1","17","1","0","9","0","0","0","1","0","0","317","10","15","1","24","52","2","19","48","113","21","3","0","141","0","2","0","0","0","48","0"
"*05oh0*","Jan-Paul van Hecke","BHA","D","126","FA","FUL Sat 2:00PM","7,900","149.27","5.33","15","235","19%","28","2,367","0","0","10","0","1","1","16","3","1","4","0","0","0","0","1","0","246","1","30","0","74","22","2","27","53","135","66","0","2","130","0","2","0","0","0","38","5"
"*06ew2*","Axel Disasi","CHE","D","127","FA","CRY Sun 1:00PM","4,400","149.03","4.81","0","-","1%","31","2,578","2","0","3","0","0","1","16","2","0","6","0","0","0","1","0","4","204","1","18","0","97","29","5","19","38","134","73","0","2","150","0","2","0","0","1","50","5"
"*04io4*","Richarlison","TOT","F","128","FA","BUR Sat 2:00PM","4,000","148.59","5.31","3","482.9","4%","28","1,471","11","1","15","4","0","0","53","0","0","3","0","0","0","0","0","12","109","1","8","0","23","40","0","6","17","81","26","3","7","42","0","10","0","0","0","18","7"
"*04yo7*","Youri Tielemans","AVL","M","129","FA","NEW Sat 11:30AM","9,700","147.61","4.61","100","49","100%","32","1,597","2","0","18","6","2","0","17","0","0","3","0","0","0","1","0","0","244","2","15","0","8","44","1","3","23","98","13","5","1","97","0","15","0","0","0","27","4"
"*03rxa*","Idrissa Gueye","EVE","M","130","FA","@LEE Mon 7:00PM","8,200","146.83","5.87","9","315.9","11%","25","1,883","4","0","15","0","0","0","17","0","0","8","0","0","0","1","0","0","189","1","28","0","16","42","0","7","51","128","15","1","0","174","1","1","0","0","0","25","7"
"*06clz*","Malo Gusto","CHE","D","131","FA","CRY Sun 1:00PM","5,500","145.96","5.41","31","148.2","43%","27","1,738","0","0","32","6","0","0","32","1","0","7","0","1","0","1","1","6","280","17","17","0","37","47","6","4","31","110","8","8","3","126","0","8","0","0","0","27","5"
"*0328q*","Tom Cairney","FUL","M","132","FA","@BHA Sat 2:00PM","3,500","145.33","4.27","2","543.1","1%","34","1,449","1","0","26","6","1","0","29","0","0","3","0","0","0","2","0","0","365","5","13","0","6","49","0","4","20","87","14","5","0","105","0","20","0","1","1","27","4"
"*06fhy*","Wilson Odobert","TOT","F","134","FA","BUR Sat 2:00PM","3,100","142.32","4.91","11","316.8","13%","29","2,091","3","0","31","4","0","0","48","0","0","3","0","0","0","0","0","1","210","11","6","0","12","72","2","2","15","97","8","7","2","94","0","4","0","0","0","48","2"
"*068a1*","Mykhailo Mudryk","CHE","M","135","FA","CRY Sun 1:00PM","2,200","141.15","4.55","0","-","1%","31","1,552","5","0","32","5","1","0","54","0","0","5","0","0","0","0","0","1","172","15","9","0","6","66","3","1","13","94","7","6","4","50","0","13","0","2","0","28","7"
"*02lp5*","Adam Smith","BOU","D","136","FA","@LIV Fri 7:00PM","5,100","141.02","5.04","0","-","1%","28","2,144","0","0","17","3","0","0","14","0","0","6","0","0","0","2","2","1","158","18","21","1","49","26","13","11","34","81","19","2","0","92","0","3","0","0","0","33","8"
"*061vn*","Rodrigo Muniz","FUL","F","137","FA","@BHA Sat 2:00PM","5,300","140.54","5.41","46","151.6","44%","26","1,580","9","0","18","2","2","0","54","0","0","1","0","0","0","1","0","4","53","0","6","0","20","39","0","3","6","120","75","2","4","34","0","8","0","0","0","27","6"
"*06exb*","Rasmus Hojlund","MUN","F","138","FA","ARS Sun 3:30PM","4,200","140.07","4.67","14","272.3","17%","30","2,147","10","0","28","2","0","0","50","0","0","2","0","0","0","1","1","15","121","1","1","0","19","48","0","1","8","84","25","0","13","60","0","5","0","0","0","35","6"
"*056iy*","Pedro Neto","CHE","F","139","FA","CRY Sun 1:00PM","6,900","139.88","6.99","100","32.6","100%","20","1,512","2","0","38","11","1","0","44","0","0","4","0","0","0","0","0","2","198","33","5","0","2","58","0","1","4","69","4","7","2","79","0","2","0","1","0","27","3"
"*050jq*","Marc Guehi","CRY","D","140","FA","@CHE Sun 1:00PM","9,100","139.24","5.57","77","120.3","82%","25","2,016","0","1","7","1","0","0","9","0","1","2","0","0","0","0","0","0","134","0","18","0","88","33","1","17","36","90","29","1","0","120","0","2","0","0","0","32","6"
"*05o8o*","Jayden Bogle","LEE","D","141","FA","EVE Mon 7:00PM","4,900","138.37","4.07","43","142.7","47%","34","2,783","3","0","10","3","0","1","51","0","0","9","0","0","0","1","0","4","132","10","32","0","86","47","11","11","47","163","50","0","1","139","0","2","0","0","1","79","3"
"*045c8*","Gabriel Jesus","ARS","F","143","FA","@MUN Sun 3:30PM","4,500","137.55","5.09","0","-","2%","27","1,460","4","0","29","7","2","0","61","0","0","6","0","0","0","2","0","16","205","1","13","0","11","67","1","1","18","106","15","6","7","59","0","10","0","1","0","11","11"
"*0554g*","Calvin Bassey","FUL","D","144","FA","@BHA Sat 2:00PM","6,900","136.69","4.71","7","340","4%","29","2,297","1","0","1","0","1","1","12","3","1","4","1","1","0","1","1","2","95","0","28","0","80","22","4","11","40","101","30","0","0","171","0","4","0","0","0","42","6"
"*062p5*","Levi Colwill","CHE","D","145","FA","CRY Sun 1:00PM","8,600","136.67","5.94","43","133.4","60%","23","1,791","1","0","7","1","0","1","22","0","0","2","0","0","0","0","0","4","145","0","26","0","64","23","2","10","40","114","44","3","0","96","0","3","0","0","0","26","5"
"*05tr5*","Mads Roerslev","BRF","D","146","FA","@NOT Sun 1:00PM","4,700","136.44","4.01","0","-","1%","34","1,963","1","0","15","2","0","1","23","0","0","1","0","0","0","0","0","3","101","24","19","0","61","26","10","3","34","88","15","3","1","82","0","12","0","0","0","40","5"
"*03gu4*","Harry Maguire","MUN","D","147","FA","ARS Sun 3:30PM","5,800","135.57","6.16","25","149.1","18%","22","1,647","2","0","6","4","0","0","9","1","0","4","0","0","0","1","0","6","116","1","25","0","83","10","0","24","41","103","69","2","2","78","0","4","0","1","0","29","4"
"*06dn2*","Zeki Amdouni","BUR","F","148","FA","@TOT Sat 2:00PM","2,000","133.26","3.92","0","-","0%","34","1,942","5","0","16","1","1","0","67","0","0","2","0","0","0","1","0","2","144","1","9","0","10","68","0","10","28","110","16","2","6","79","0","7","0","1","0","41","5"
"*05o4b*","Matty Cash","AVL","D","149","FA","NEW Sat 11:30AM","6,600","133.14","4.59","11","317.3","10%","29","2,131","2","0","13","2","0","0","21","0","0","8","0","0","0","2","1","0","204","9","18","1","52","34","7","14","45","103","15","6","4","110","0","6","0","0","1","36","3"
"*06clt*","Justin Kluivert","BOU","M","150","FA","@LIV Fri 7:00PM","8,200","132.31","4.13","100","46.7","100%","32","1,902","7","0","21","1","1","0","50","0","0","5","0","0","0","2","0","5","144","6","8","0","10","52","1","1","15","92","12","1","7","88","0","6","0","0","0","23","11"
"*04f6o*","Will Hughes","CRY","M","151","FA","@CHE Sun 1:00PM","6,000","130.8","4.36","3","512.7","2%","30","1,878","0","0","21","2","0","0","22","0","0","6","0","0","0","1","0","1","183","10","22","0","20","39","5","14","47","112","12","2","0","121","0","7","0","0","0","38","8"
"*05uel*","Kristoffer Ajer","BRF","D","152","FA","@NOT Sun 1:00PM","4,600","130.08","4.65","0","-","1%","28","1,821","2","0","12","1","0","0","16","0","1","5","0","0","0","0","0","1","107","5","25","0","78","20","1","11","32","121","65","5","0","60","0","7","0","0","0","33","5"
"*05u7f*","Ibrahima Konate","LIV","D","153","FA","BOU Fri 7:00PM","8,700","129.56","5.89","94","104.1","98%","22","1,563","0","0","8","0","0","1","8","0","1","3","1","1","0","0","0","0","180","0","20","0","51","19","0","12","34","132","77","1","0","97","0","5","0","0","0","18","6"
"*0635j*","Chris Richards","CRY","D","155","FA","@CHE Sun 1:00PM","6,600","127.53","4.91","49","140.8","58%","26","2,088","1","0","6","1","0","0","7","0","0","3","0","0","0","0","1","1","74","0","27","0","106","8","3","12","40","115","62","1","0","88","0","3","0","0","0","38","4"
"*03am7*","Jacob Murphy","NEW","M","156","FA","@AVL Sat 11:30AM","9,100","126.69","6.03","100","83.3","97%","21","1,178","3","0","31","8","0","0","19","0","0","1","0","0","0","0","0","1","151","17","6","0","13","28","3","0","10","52","4","10","3","66","0","7","0","0","0","21","5"
"*0666p*","Kobbie Mainoo","MUN","M","157","FA","ARS Sun 3:30PM","4,600","126.31","5.26","8","371.5","10%","24","1,923","3","0","15","1","0","0","29","0","1","3","0","0","0","2","0","0","180","1","22","0","27","54","3","12","39","120","19","0","0","96","0","0","0","0","0","31","7"
"*05a6e*","Neco Williams","NOT","D","158","FA","BRF Sun 1:00PM","8,900","125.87","4.84","87","99.9","96%","26","1,623","0","0","11","1","1","0","38","0","0","4","0","0","0","3","0","4","122","12","22","1","43","49","10","13","53","149","31","1","0","107","0","8","0","0","0","33","1"
"*04qr0*","Willy Boly","NOT","D","159","FA","BRF Sun 1:00PM","2,500","124.65","6.23","0","-","1%","20","1,435","2","0","9","1","0","0","4","0","0","1","1","1","0","0","0","1","45","0","25","1","86","5","4","21","50","108","57","4","2","86","0","2","0","0","0","23","3"
"*04sft*","Yves Bissouma","TOT","M","160","FA","BUR Sat 2:00PM","4,100","122.84","4.39","0","-","2%","28","2,063","0","0","11","0","0","0","33","2","1","9","1","2","0","0","0","0","446","0","37","0","42","58","1","5","57","152","14","0","1","128","0","2","0","0","0","35","7"
"*062ci*","Kaoru Mitoma","BHA","M","161","FA","FUL Sat 2:00PM","8,300","122.7","6.46","100","29.5","100%","19","1,484","3","0","25","7","0","0","38","0","0","4","0","0","0","1","0","7","269","5","5","0","11","62","1","1","7","86","11","6","6","68","0","4","0","0","0","27","1"
"*05w9q*","Odsonne Edouard","CRY","F","162","FA","@CHE Sun 1:00PM","2,000","120.27","4.01","0","-","1%","30","1,530","7","0","18","0","3","0","55","0","0","4","0","0","0","1","0","9","124","2","6","0","18","41","1","1","13","95","32","1","6","38","0","13","0","0","0","24","6"
"*05uhs*","James Mcatee","MCI","M","163","FA","@WOL Sat 4:30PM","2,600","119.69","3.86","4","386.1","10%","31","1,809","3","0","28","4","0","0","49","0","0","2","0","0","0","2","0","1","157","9","11","0","15","62","3","0","21","104","12","4","2","96","0","11","0","0","0","66","2"
"*06fy7*","Nicolas Dominguez","NOT","M","164","FA","BRF Sun 1:00PM","5,400","118.79","4.57","0","-","1%","26","1,483","2","0","10","2","0","0","21","0","0","4","0","0","0","0","0","2","191","2","18","0","23","23","1","5","39","107","21","2","1","108","0","7","0","0","0","27","6"
"*06fso*","Wataru Endo","LIV","M","165","FA","BOU Fri 7:00PM","2,500","117.94","4.07","0","-","1%","29","1,703","1","0","16","0","1","0","27","3","0","10","0","0","0","0","0","0","226","2","20","0","30","35","1","2","30","114","31","2","0","108","0","9","0","0","0","16","6"
"*05mxa*","Joel Veltman","BHA","D","166","FA","FUL Sat 2:00PM","6,400","117.65","4.36","0","-","1%","27","1,570","1","0","4","1","0","0","21","0","1","4","0","0","0","0","0","1","145","0","18","0","52","43","5","7","48","125","29","1","0","76","0","10","0","0","0","32","3"
"*068lx*","Dango Ouattara","BOU","M","167","FA","@LIV Fri 7:00PM","8,000","117.3","3.91","98","89.8","94%","30","1,198","1","0","17","2","0","0","23","0","0","3","0","0","0","4","0","4","108","8","22","1","33","38","2","3","30","118","35","1","2","69","0","18","0","0","0","24","5"
"*06jgi*","Daniel Munoz","CRY","D","168","FA","@CHE Sun 1:00PM","10,000","117.27","7.33","100","20","100%","16","1,438","0","0","21","4","0","1","21","0","0","4","0","0","0","1","0","8","152","1","24","0","34","21","13","7","42","102","26","5","2","76","0","0","0","0","0","22","5"
"*06do9*","Milos Kerkez","LIV","D","169","FA","BOU Fri 7:00PM","9,400","116.16","4.15","100","50.8","100%","28","1,961","0","0","12","2","1","0","29","1","1","4","0","1","0","1","0","1","148","11","20","0","56","33","4","11","37","98","18","3","2","93","0","6","0","1","1","37","6"
"*05w9i*","Marc Cucurella","CHE","D","170","FA","CRY Sun 1:00PM","8,500","116.14","5.53","100","76","100%","21","1,781","0","0","19","3","0","0","15","0","0","10","0","0","0","0","1","1","184","5","22","0","33","39","15","13","51","123","25","1","2","96","0","1","0","1","1","33","4"
"*04adp*","Aaron Wan-Bissaka","WHU","D","171","FA","@SUN Sat 2:00PM","9,500","115.61","5.25","100","54.9","99%","22","1,775","0","0","12","2","0","1","20","1","0","4","0","0","0","0","1","0","182","4","41","0","54","26","14","15","40","89","21","1","0","94","0","2","0","0","0","34","3"
"*068n8*","Noni Madueke","ARS","M","172","FA","@MUN Sun 3:30PM","6,900","115.53","5.02","98","81.8","98%","23","1,036","5","0","20","3","1","0","25","0","0","2","0","0","0","0","0","3","192","4","4","0","12","56","2","0","10","79","7","2","0","54","0","10","0","2","0","19","4"
"*02lnx*","Danny Welbeck","BHA","F","173","FA","FUL Sat 2:00PM","6,900","115.12","3.97","64","124.3","77%","29","1,681","5","0","22","4","1","0","46","1","0","4","0","0","0","1","0","9","165","0","9","0","17","29","0","0","17","80","16","3","10","42","0","8","0","2","0","28","8"
"*04f67*","Philip Billing","BOU","M","174","FA","@LIV Fri 7:00PM","2,900","112.7","3.89","0","-","1%","29","1,371","2","0","23","3","0","0","27","0","1","3","0","1","0","0","0","0","136","7","20","1","27","24","1","5","21","93","36","7","1","76","0","16","0","0","0","36","2"
"*04u41*","Mateo Kovacic","MCI","M","175","FA","@WOL Sat 4:30PM","7,700","112.54","3.75","0","-","2%","30","1,528","1","0","21","0","0","0","16","0","0","4","0","0","0","0","0","0","346","0","10","0","10","35","0","1","26","75","4","3","1","72","0","14","0","0","0","14","9"
"*06dwm*","Jacob Bruun Larsen","BUR","F","177","FA","@TOT Sat 2:00PM","2,300","111.78","3.49","0","1153","0%","32","1,221","6","0","25","0","0","0","28","0","0","1","0","0","0","0","0","11","172","23","7","0","21","26","2","2","6","47","12","1","4","64","0","16","0","0","0","23","3"
"*03yeg*","Tosin Adarabioyo","CHE","D","178","FA","CRY Sun 1:00PM","6,600","111.44","5.57","4","431.1","4%","20","1,616","2","0","2","0","1","0","4","0","0","2","0","0","0","0","0","0","59","0","25","0","80","6","0","11","22","83","57","0","1","43","0","2","0","0","0","25","6"
"*0649i*","Antony","MUN","M","179","FA","ARS Sun 3:30PM","2,500","109.52","3.78","0","1125","1%","29","1,298","1","0","22","1","1","0","26","0","0","5","0","0","0","1","1","2","232","4","12","0","8","58","1","1","22","100","2","7","4","96","0","14","0","1","0","26","3"
"*06c4o*","Lyle Foster","BUR","F","180","FA","@TOT Sat 2:00PM","4,900","109.1","4.55","4","458.9","2%","24","1,893","5","0","19","3","0","0","69","0","0","0","0","1","0","1","0","14","138","0","3","0","33","30","1","3","13","99","50","1","6","51","0","2","0","0","0","43","2"
"*04ge9*","Eddie Nketiah","CRY","F","181","FA","@CHE Sun 1:00PM","4,000","107.78","3.99","10","327.6","8%","27","1,051","5","0","9","4","2","0","38","0","0","3","0","0","0","1","0","8","67","0","4","0","4","36","0","0","7","71","24","2","4","24","0","17","0","2","0","10","6"
"*062p3*","Keane Lewis-Potter","BRF","M","182","FA","@NOT Sun 1:00PM","7,400","107.32","3.58","27","166.7","20%","30","1,415","3","0","13","2","2","0","30","0","0","0","0","0","0","0","0","3","129","6","7","0","20","39","3","2","9","71","15","3","12","62","0","15","0","0","0","29","6"
"*03frx*","Ola Aina","NOT","D","183","FA","BRF Sun 1:00PM","8,900","106.94","4.86","50","145.8","56%","22","1,687","1","0","11","1","0","0","24","1","0","3","0","0","0","0","1","2","150","7","18","0","41","52","10","3","34","115","17","0","0","97","0","2","0","0","0","39","2"
"*067yu*","Facundo Buonanotte","BHA","M","184","FA","FUL Sat 2:00PM","6,000","106.23","3.93","10","316.5","10%","27","1,347","3","0","18","1","1","0","42","0","0","7","0","0","0","2","0","3","148","1","8","0","5","59","0","3","25","107","6","3","2","66","0","10","0","0","0","19","6"
"*062cl*","Issa Kabore","MCI","D","185","FA","@WOL Sat 4:30PM","2,000","106.12","4.42","0","-","1%","24","1,723","0","0","16","3","0","0","25","1","1","7","0","0","0","0","0","2","107","14","16","1","46","48","10","11","39","117","18","5","0","102","0","3","0","0","1","39","0"
"*05s08*","Valentino Livramento","NEW","D","187","FA","@AVL Sat 11:30AM","8,300","106.03","4.08","84","102.5","94%","26","1,290","1","0","12","0","0","0","17","1","0","1","0","0","0","0","0","1","171","5","25","1","37","45","4","7","20","80","12","1","1","85","0","14","0","0","0","27","2"
"*04qrc*","Raul Jimenez","FUL","F","188","FA","@BHA Sat 2:00PM","8,100","105.63","4.4","100","74.6","98%","24","1,385","7","0","11","1","1","0","44","0","0","3","0","1","0","0","0","12","96","2","4","0","13","31","0","3","15","93","44","3","4","43","0","6","0","0","0","26","4"
"*03vll*","Michail Antonio","WHU","F","189","FA","@SUN Sat 2:00PM","4,200","105.55","4.06","2","520.1","2%","26","1,688","6","0","8","2","0","0","69","0","0","6","0","0","0","4","0","9","73","2","4","0","4","57","0","3","11","105","33","1","6","55","0","5","0","0","0","34","5"
"*06eka*","Igor Julio","BHA","D","190","FA","FUL Sat 2:00PM","3,800","104.35","4.35","0","-","1%","24","1,626","0","0","7","0","0","0","9","1","0","4","0","0","0","0","0","0","201","0","14","1","45","20","7","9","27","71","26","1","0","105","0","7","0","0","0","26","2"
"*0554i*","Joelinton","NEW","M","191","FA","@AVL Sat 11:30AM","8,200","102","5.1","57","126.2","74%","20","1,270","2","0","23","1","0","0","22","1","0","6","0","0","0","0","0","0","165","0","19","0","10","40","1","7","34","97","18","5","3","85","0","5","0","0","0","23","3"
"*061va*","Boubacar Kamara","AVL","M","192","FA","NEW Sat 11:30AM","6,000","101.94","5.1","7","340.9","5%","20","1,649","0","0","20","1","0","0","19","0","0","7","0","1","0","0","0","0","197","0","21","1","15","43","1","7","36","105","20","1","0","97","0","0","0","0","0","22","7"
"*05ue3*","Albert Sambi Lokonga","ARS","M","193","FA","@MUN Sun 3:30PM","2,000","99.15","5.83","0","-","0%","17","1,300","1","0","9","3","0","0","12","0","0","4","0","0","0","0","0","0","165","1","11","3","14","38","0","13","31","82","16","2","0","64","0","1","0","0","0","31","2"
"*06jgs*","Adam Wharton","CRY","M","194","FA","@CHE Sun 1:00PM","5,200","99.03","6.19","42","145.3","48%","16","1,295","0","0","21","3","0","0","12","0","1","2","0","0","0","1","0","0","131","8","20","0","24","24","0","3","35","79","8","5","0","76","0","1","0","0","0","16","7"
"*02m11*","Matt Doherty","WOL","D","196","FA","MCI Sat 4:30PM","6,700","97.14","3.24","4","449.1","3%","30","1,123","1","0","12","0","0","1","17","0","0","2","0","0","0","2","0","5","111","1","7","0","37","18","10","5","23","87","38","2","1","64","0","21","0","0","0","21","1"
"*05ue7*","Frank Onyeka","BRF","M","197","FA","@NOT Sun 1:00PM","2,000","95.52","3.67","0","-","0%","26","1,135","1","0","12","2","0","0","33","0","0","8","0","0","0","0","0","4","89","5","23","0","17","42","0","7","31","89","10","2","2","73","0","15","0","0","0","27","1"
"*02lm7*","Jack Grealish","MCI","M","198","FA","@WOL Sat 4:30PM","4,400","94.69","4.73","69","131.2","78%","20","990","3","1","26","1","0","0","19","0","0","7","0","0","0","1","0","2","273","4","6","0","4","59","1","2","10","75","4","3","0","42","0","10","0","0","0","13","3"
"*05opj*","Elliot Anderson","NOT","M","199","FA","BRF Sun 1:00PM","9,300","92.46","4.4","96","95.3","97%","21","1,006","0","0","15","2","0","0","28","0","0","3","0","0","0","0","0","1","158","3","8","0","20","40","3","4","22","83","19","2","1","60","0","11","0","0","0","14","5"
"*0620k*","Nayef Aguerd","WHU","D","200","FA","@SUN Sat 2:00PM","2,000","92.4","4.4","0","-","1%","21","1,857","1","0","4","0","0","0","10","2","0","1","1","1","0","0","1","0","97","0","17","1","80","9","5","24","38","83","48","0","2","102","0","0","0","0","0","44","2"
"*04abn*","Harvey Barnes","NEW","M","201","FA","@AVL Sat 11:30AM","6,900","91.99","4.38","82","112.4","89%","21","774","5","0","13","3","0","0","12","0","0","2","0","0","0","1","0","2","97","3","5","0","2","28","1","0","1","38","4","8","2","43","0","14","0","0","0","10","2"
"*063q8*","Mikkel Damsgaard","BRF","M","202","FA","@NOT Sun 1:00PM","9,500","90.92","3.95","100","42.9","98%","23","815","0","1","10","4","0","0","18","1","0","2","0","0","0","0","0","3","124","3","11","0","10","17","0","1","18","58","12","5","1","57","0","16","0","0","0","9","5"
"*068sd*","Jakub Kiwior","ARS","D","203","FA","@MUN Sun 3:30PM","5,300","90.58","4.53","2","516.1","2%","20","941","1","0","6","3","0","0","8","1","0","1","0","0","0","0","0","0","117","3","8","0","24","5","4","3","15","40","16","1","3","35","0","9","0","0","0","8","6"
"*02t1k*","Nathaniel Clyne","CRY","D","204","FA","@CHE Sun 1:00PM","2,400","90.44","4.76","0","-","0%","19","1,329","0","0","3","1","0","0","13","0","0","0","0","0","0","0","0","0","87","2","10","1","28","11","5","6","21","48","13","0","0","50","0","5","0","0","0","16","5"
"*04rzl*","Taiwo Awoniyi","NOT","F","205","FA","BRF Sun 1:00PM","2,700","89.95","4.5","2","544.1","2%","20","1,030","6","0","10","3","0","0","38","0","0","2","0","0","0","0","0","13","45","0","1","0","9","24","0","2","9","54","21","2","4","33","0","8","0","0","0","21","3"
"*037mt*","Harrison Reed","FUL","M","206","FA","@BHA Sat 2:00PM","2,000","89.39","3.31","0","-","1%","27","1,305","0","1","14","2","0","0","19","0","0","6","0","0","0","0","0","0","128","4","11","0","22","15","2","9","27","53","10","2","0","72","0","12","0","0","0","23","6"
"*06fxe*","Ryan Gravenberch","LIV","M","207","FA","BOU Fri 7:00PM","7,900","89.25","3.43","58","122.3","64%","26","1,099","1","0","16","0","1","0","46","0","0","0","0","0","0","1","0","0","164","0","14","0","11","38","0","2","14","74","10","1","1","74","0","14","0","0","0","17","3"
