*051k7*,296,Reece James,CHE,D,7300.0
*05tre*,297,Vitaly Janelt,BRF,M,4600.0
*076ki*,298,Ewen Jaouen,NEW,G,2500.0
*052ce*,299,Vitezslav Jaros,LIV,G,2500.0
*070ep*,307,Jaydon Jones,SUN,M,2500.0
*05s00*,300,Daniel Jebbison,BOU,F,2500.0
*06nva*,301,Mofe Jemide,CRY,D,2500.0
*05tr9*,302,Mathias Jensen,BRF,M,6900.0
*070eo*,308,Jenson Jones,SUN,"D,M",2500.0
*068yd*,226,Joao Gomes,AVL,M,9000.0
*05g2o*,310,Joao Pedro,CHE,F,10700.0
*072o9*,72,Jocelin Ta Bi,SUN,"M,F",2700.0
*0554i*,36,Joelinton,NEW,M,8200.0
*070gt*,373,John Victor,NOT,G,2600.0
*04mcg*,303,Ben Johnson,IPS,D,2500.0
*061ya*,304,Brennan Johnson,EVE,F,5300.0
*078gi*,305,Henry Johnson,NEW,D,2500.0
*04o82*,306,Curtis Jones,LIV,M,4400.0
*0786b*,309,Theo Julienne,ARS,M,2500.0
*06dmj*,625,Jurrien Timber,ARS,D,10000.0
*0521z*,311,James Justin,LEE,D,8200.0
*06pms*,312,Ismeal Kabia,ARS,F,2500.0
*062cl*,313,Issa Kabore,MCI,D,2500.0
*06phe*,314,Ferdi Kadioglu,BHA,D,8100.0
*0703h*,315,Arnaud Kalimuendo,NOT,F,2500.0
*06mnc*,316,Daichi Kamada,CRY,M,6000.0
*061va*,317,Boubacar Kamara,AVL,M,8100.0
*06s7v*,318,Jaydan Kamason,MUN,D,2500.0
*07855*,319,Enzo Kana Biyik,MUN,F,2500.0
*072b6*,320,Ryan Kavuma-McQueen,CHE,F,2500.0
*06rgg*,321,Michael Kayode,BRF,D,9500.0
*0327r*,322,Michael Keane,EVE,D,6400.0
*045ob*,323,Caoimhin Kelleher,BRF,G,10700.0
*06dpv*,324,Omari Kellyman,CHE,M,2500.0
*04u40*,41,Kepa,ARS,G,2500.0
*06do9*,325,Milos Kerkez,LIV,D,8800.0
*070hj*,556,Kevin,FUL,F,6700.0
*06r9w*,326,Abdukodir Khusanov,MCI,D,5000.0
*06dpw*,327,Kim Ji-Soo,BRF,D,2500.0
*0785i*,328,Ben Kindon,SUN,D,2500.0
*06ygl*,329,George King,CRY,D,2500.0
*06jh3*,330,Joshua King,FUL,M,2600.0
*06cmt*,331,Tom King,EVE,G,2600.0
*06r6s*,332,Antonin Kinsky,TOT,G,5200.0
*05o6g*,333,Cedric Kipre,IPS,D,2500.0
*076cz*,334,Liam Kitching,COV,D,5100.0
*06clt*,335,Justin Kluivert,BOU,"M,F",5300.0
*06ils*,336,Yunus Konak,BRF,M,2500.0
*052ca*,337,Ezri Konsa,AVL,D,8500.0
*06xzd*,338,Charalampos Kostoulas,BHA,F,3700.0
*06do4*,339,Louie Koumas,LIV,F,2500.0
*04u41*,340,Mateo Kovacic,MCI,M,3100.0
*06xza*,341,Eli Kroupi,BOU,F,2600.0
*06fv8*,342,Mohammed Kudus,TOT,M,9300.0
*05ylx*,343,Dejan Kulusevski,TOT,M,2600.0
*070hr*,344,Jonah Kusi-Asare,FUL,F,2500.0
*06mgn*,345,Rio Kyerematen,TOT,M,2500.0
*06v0c*,346,Shea Lacey,MUN,F,2500.0
*06pia*,347,Maxence Lacroix,CHE,D,9200.0
*070hl*,348,Senne Lammens,MUN,G,8600.0
*0788c*,349,Freddie Lane,LEE,M,2500.0
*04h87*,350,Joel Latibeaudiere,COV,D,2500.0
*05unu*,351,Romeo Lavia,CHE,M,2500.0
*06v0p*,352,Enzo Le Fee,SUN,M,8000.0
*06zbw*,353,Benjamin Lecomte,FUL,G,2700.0
*04qor*,354,Bernd Leno,FUL,G,9400.0
*06yb8*,360,Diego Leon,MUN,D,2500.0
*0701y*,355,Giovanni Leoni,LIV,D,2500.0
*04tzt*,356,Jefferson Lerma,CRY,M,4800.0
*062x7*,357,Rico Lewis,MCI,D,2600.0
*062p3*,358,Keane Lewis-Potter,BRF,"M,F",7000.0
*066sd*,359,Myles Lewis-Skelly,ARS,"D,M",2600.0
*075sh*,361,Jayden Lienou,LEE,D,2500.0
*0785k*,362,Archie Lightfoot,SUN,M,2500.0
*04fk8*,363,Victor Lindelof,AVL,D,2600.0
*062pl*,387,Lisandro Martinez,MUN,D,5900.0
*05s08*,364,Valentino Livramento,NEW,D,12000.0
*0784q*,365,Thimothee Lo-Tutala,HUL,G,2500.0
*04ug0*,367,Sean Longstaff,LEE,M,3700.0
*04ym7*,497,Lucas Perri,LEE,G,3700.0
*06xzp*,583,Luis Semedo,SUN,F,2500.0
*068yt*,369,Sasa Lukic,IPS,M,6300.0
*078fy*,370,Luka Lynch,AVL,F,2500.0
*052cb*,371,Ian Maatsen,AVL,D,7800.0
*0522h*,372,Alexis Mac Allister,LIV,M,8500.0
*0414o*,375,James Maddison,TOT,M,2600.0
